jeu_100_25_4.txt_3_currentSA	jeu_100_25_4.txt_3_bestSA	jeu_100_25_4.txt_3_currentTS	jeu_100_25_4.txt_3_bestTS	jeu_100_25_4.txt_3_currentGrasp	jeu_100_25_4.txt_3_bestGrasp	jeu_100_25_4.txt_3_currentIG	jeu_100_25_4.txt_3_bestIG	
16184	16734	23014	23838	5893	24764	25016	25484	
16184	16734	23014	23838	5980	24764	25036	25484	
16184	16734	23014	23838	6006	24764	25036	25484	
16184	16734	23014	23838	6451	24764	12626	25484	
16239	16734	23014	23838	6958	24764	13265	25484	
16239	16734	23014	23838	7260	24764	14037	25484	
16239	16734	23014	23838	7584	24764	14529	25484	
16239	16734	23014	23838	8015	24764	15063	25484	
16036	16734	23014	23838	8494	24764	15472	25484	
16036	16734	23014	23838	9102	24764	16464	25484	
16036	16734	23014	23838	9904	24764	16873	25484	
16138	16734	23014	23838	10292	24764	17924	25484	
16138	16734	23014	23838	10726	24764	18443	25484	
15950	16734	23014	23838	11075	24764	18945	25484	
15950	16734	23014	23838	11982	24764	19412	25484	
15950	16734	23014	23838	12701	24764	20285	25484	
16144	16734	23014	23838	13480	24764	20694	25484	
16144	16734	23014	23838	13886	24764	21281	25484	
16144	16734	23014	23838	14266	24764	21749	25484	
15870	16734	23014	23838	14722	24764	22430	25484	
15870	16734	23014	23838	15260	24764	22906	25484	
15870	16734	23014	23838	15351	24764	23543	25484	
15870	16734	23014	23838	15484	24764	23908	25484	
16196	16734	23014	23838	15591	24764	24394	25484	
16196	16734	23014	23838	15754	24764	24730	25484	
16196	16734	23014	23838	15902	24764	25061	25484	
16196	16734	23014	23838	16117	24764	25061	25484	
16196	16734	23014	23838	16260	24764	16464	25484	
16151	16734	23014	23838	16369	24764	17111	25484	
16151	16734	23014	23838	16551	24764	17623	25484	
16151	16734	23014	23838	16920	24764	18178	25484	
16151	16734	23014	23838	17112	24764	19065	25484	
16151	16734	23014	23838	17263	24764	19664	25484	
16241	16734	23014	23838	17521	24764	20108	25484	
16241	16734	23014	23838	17906	24764	20751	25484	
16241	16734	23014	23838	18332	24764	21328	25484	
16241	16734	23014	23838	18579	24764	21815	25484	
16241	16734	23014	23838	18803	24764	22454	25484	
16241	16734	23014	23838	19122	24764	23186	25484	
16241	16734	23014	23838	19287	24764	23562	25484	
16241	16734	23014	23838	19652	24764	23947	25484	
16241	16734	23014	23838	20113	24764	24356	25484	
16241	16734	23014	23838	20129	24764	24663	25484	
16241	16734	23014	23838	20188	24764	24980	25484	
16241	16734	23014	23838	20418	24764	25337	25484	
16241	16734	23014	23838	20441	24764	25433	25484	
16605	16734	23014	23838	20644	24764	25433	25484	
16605	16734	23014	23838	20753	24764	15052	25484	
16605	16734	23014	23838	20927	24764	15752	25484	
16605	16734	23014	23838	21133	24764	16133	25484	
16605	16734	23014	23838	21317	24764	16433	25484	
16605	16734	23014	23838	21464	24764	16959	25484	
16605	16734	23014	23838	21667	24764	17450	25484	
16605	16734	23014	23838	21816	24764	17891	25484	
16605	16734	23014	23838	22051	24764	18322	25484	
16605	16734	23014	23838	22317	24764	18866	25484	
16605	16734	23014	23838	22446	24764	19894	25484	
16605	16734	23014	23838	22667	24764	20492	25484	
16605	16734	23014	23838	22768	24764	21134	25484	
16605	16734	23014	23838	23002	24764	21866	25484	
16605	16734	23014	23838	23168	24764	22775	25484	
16605	16734	23014	23838	23184	24764	23258	25484	
16605	16734	23014	23838	23537	24764	23705	25484	
16605	16734	23014	23838	23640	24764	24100	25484	
16605	16734	23014	23838	23865	24764	24496	25484	
16605	16734	23014	23838	24173	24764	24873	25484	
16605	16734	23014	23838	24554	24764	25149	25484	
16605	16734	23014	23838	24554	24764	25404	25484	
16605	16734	23014	23838	24554	24764	25404	25484	
16605	16734	23014	23838	24807	24807	16268	25484	
16605	16734	23014	23838	24913	24913	16950	25484	
16605	16734	23014	23838	80	24913	17315	25484	
16605	16734	23014	23838	139	24913	18032	25484	
16897	16897	23014	23838	231	24913	18321	25484	
17171	17171	23014	23838	249	24913	18526	25484	
17171	17171	23014	23838	402	24913	18883	25484	
17171	17171	23014	23838	474	24913	19995	25484	
17171	17171	23014	23838	572	24913	20654	25484	
17171	17171	23014	23838	601	24913	21231	25484	
17171	17171	23014	23838	698	24913	21963	25484	
17171	17171	23014	23838	890	24913	22354	25484	
17171	17171	23014	23838	1157	24913	22729	25484	
17171	17171	23014	23838	1332	24913	23318	25484	
17171	17171	23014	23838	1366	24913	23764	25484	
17171	17171	23014	23838	1488	24913	24177	25484	
17171	17171	23014	23838	1664	24913	24484	25484	
17171	17171	23014	23838	1846	24913	24794	25484	
17171	17171	23014	23838	2068	24913	25099	25484	
17171	17171	23014	23838	2421	24913	25099	25484	
17171	17171	23014	23838	2577	24913	14600	25484	
17171	17171	23014	23838	2700	24913	15229	25484	
17171	17171	23014	23838	3020	24913	15841	25484	
17171	17171	23014	23838	3162	24913	16375	25484	
17171	17171	23014	23838	3480	24913	16908	25484	
17171	17171	23014	23838	3549	24913	17174	25484	
17198	17198	23014	23838	3753	24913	18008	25484	
16764	17198	23014	23838	4069	24913	18662	25484	
16764	17198	23014	23838	4224	24913	19380	25484	
16687	17198	23014	23838	4443	24913	19872	25484	
16687	17198	23014	23838	4740	24913	20543	25484	
16687	17198	23014	23838	5020	24913	21083	25484	
16687	17198	23014	23838	5107	24913	21505	25484	
16687	17198	23014	23838	5265	24913	22094	25484	
16687	17198	23014	23838	5430	24913	22567	25484	
16687	17198	23014	23838	5740	24913	23196	25484	
16687	17198	23014	23838	6286	24913	23573	25484	
16687	17198	23014	23838	6624	24913	23941	25484	
16687	17198	23014	23838	7089	24913	24369	25484	
16445	17198	23014	23838	7463	24913	24672	25484	
16445	17198	23014	23838	7702	24913	24926	25484	
16445	17198	23014	23838	8230	24913	25287	25484	
16445	17198	23014	23838	8643	24913	25484	25484	
16445	17198	23014	23838	9079	24913	25484	25484	
16445	17198	23014	23838	9604	24913	10626	25484	
16051	17198	23014	23838	9960	24913	11261	25484	
16051	17198	23014	23838	10435	24913	11805	25484	
16026	17198	23014	23838	10953	24913	12153	25484	
16098	17198	23014	23838	11344	24913	12431	25484	
16140	17198	23014	23838	11586	24913	13116	25484	
16381	17198	23014	23838	11973	24913	13440	25484	
16381	17198	23014	23838	12355	24913	13946	25484	
16200	17198	23014	23838	13027	24913	14684	25484	
16200	17198	23014	23838	13571	24913	15511	25484	
16200	17198	23014	23838	13586	24913	16035	25484	
16230	17198	23014	23838	14251	24913	16462	25484	
16230	17198	23014	23838	14545	24913	17391	25484	
16230	17198	23014	23838	15292	24913	17666	25484	
16230	17198	23014	23838	15727	24913	18324	25484	
16255	17198	23014	23838	16225	24913	19029	25484	
16255	17198	23014	23838	16711	24913	19767	25484	
16255	17198	23014	23838	17092	24913	20150	25484	
16255	17198	23014	23838	17474	24913	20882	25484	
16255	17198	23014	23838	17676	24913	21506	25484	
16255	17198	23014	23838	18196	24913	21870	25484	
16255	17198	23014	23838	18677	24913	22447	25484	
16255	17198	23014	23838	19030	24913	22962	25484	
16255	17198	23014	23838	19351	24913	23389	25484	
16255	17198	23014	23838	19857	24913	23873	25484	
16017	17198	23014	23838	20407	24913	24269	25484	
16017	17198	23014	23838	20682	24913	24630	25484	
16017	17198	23014	23838	21039	24913	25015	25484	
16017	17198	23014	23838	21130	24913	25319	25484	
16017	17198	23014	23838	21238	24913	25339	25484	
16017	17198	23014	23838	21298	24913	25339	25484	
16017	17198	23014	23838	21363	24913	14452	25484	
16017	17198	23014	23838	21512	24913	15173	25484	
16017	17198	23014	23838	21638	24913	15503	25484	
16017	17198	23014	23838	21863	24913	15935	25484	
16017	17198	23014	23838	22098	24913	16711	25484	
16017	17198	23014	23838	22345	24913	17077	25484	
16204	17198	23014	23838	22501	24913	17632	25484	
16204	17198	23014	23838	22715	24913	18060	25484	
16204	17198	23014	23838	22884	24913	18890	25484	
16204	17198	23014	23838	23011	24913	19526	25484	
16204	17198	23014	23838	23268	24913	19917	25484	
16204	17198	23014	23838	23564	24913	20826	25484	
16204	17198	23014	23838	23840	24913	21309	25484	
16204	17198	23014	23838	23990	24913	21777	25484	
16204	17198	23014	23838	24256	24913	22051	25484	
16204	17198	23014	23838	24332	24913	22564	25484	
16204	17198	23014	23838	24670	24913	22962	25484	
16204	17198	23014	23838	24859	24913	23485	25484	
16204	17198	23014	23838	25377	25377	23974	25484	
16204	17198	23014	23838	25397	25397	24320	25484	
16204	17198	23014	23838	25397	25397	24667	25484	
16233	17198	23014	23838	25397	25397	25077	25484	
16700	17198	23014	23838	25516	25516	25484	25484	
16700	17198	23014	23838	25585	25585	25484	25484	
16700	17198	23014	23838	92	25585	13632	25484	
16700	17198	23014	23838	278	25585	14249	25484	
16700	17198	23014	23838	512	25585	14871	25484	
16700	17198	23014	23838	569	25585	15325	25484	
16700	17198	23014	23838	660	25585	15846	25484	
16700	17198	23014	23838	910	25585	16770	25484	
16700	17198	23014	23838	1075	25585	17437	25484	
16700	17198	23014	23838	1188	25585	17897	25484	
16700	17198	23014	23838	1246	25585	18591	25484	
16700	17198	23014	23838	1426	25585	19500	25484	
16700	17198	23014	23838	1509	25585	20017	25484	
16700	17198	23014	23838	1792	25585	20400	25484	
16700	17198	23014	23838	2240	25585	20883	25484	
16700	17198	23014	23838	2380	25585	21429	25484	
16700	17198	23014	23838	2609	25585	21703	25484	
16700	17198	23014	23838	2765	25585	22337	25484	
16700	17198	23014	23838	2976	25585	22660	25484	
16700	17198	23014	23838	3214	25585	23058	25484	
16700	17198	23014	23838	3726	25585	23577	25484	
16700	17198	23014	23838	3836	25585	23953	25484	
16700	17198	23014	23838	4121	25585	24300	25484	
16700	17198	23014	23838	4323	25585	24796	25484	
16700	17198	23014	23838	4600	25585	25181	25484	
16700	17198	23014	23838	4920	25585	25484	25484	
16700	17198	23014	23838	5279	25585	25484	25484	
16700	17198	23014	23838	5559	25585	17041	25484	
16700	17198	23014	23838	6059	25585	17598	25484	
16700	17198	23014	23838	6308	25585	18196	25484	
16700	17198	23014	23838	6801	25585	18841	25484	
16700	17198	23014	23838	7401	25585	19644	25484	
16700	17198	23014	23838	8154	25585	20362	25484	
16700	17198	23014	23838	8520	25585	21033	25484	
16675	17198	23014	23838	9055	25585	21516	25484	
16675	17198	23014	23838	9608	25585	21963	25484	
16675	17198	23014	23838	10264	25585	22312	25484	
16625	17198	23014	23838	10370	25585	22811	25484	
16625	17198	23014	23838	10951	25585	23320	25484	
16625	17198	23014	23838	11681	25585	23651	25484	
16625	17198	23014	23838	12262	25585	24045	25484	
16625	17198	23014	23838	12964	25585	24473	25484	
16625	17198	23014	23838	13184	25585	24869	25484	
16625	17198	23014	23838	13712	25585	25123	25484	
16625	17198	23014	23838	14143	25585	25484	25484	
16625	17198	23014	23838	14857	25585	25484	25484	
16625	17198	23014	23838	15294	25585	15583	25484	
16625	17198	23014	23838	15391	25585	16079	25484	
16625	17198	23014	23838	15450	25585	16445	25484	
16625	17198	23014	23838	15538	25585	16821	25484	
16439	17198	23014	23838	15708	25585	17689	25484	
16439	17198	23014	23838	15838	25585	18286	25484	
16439	17198	23014	23838	15978	25585	18928	25484	
16439	17198	23014	23838	16305	25585	19319	25484	
16439	17198	23014	23838	16581	25585	19871	25484	
16439	17198	23014	23838	16660	25585	20588	25484	
16439	17198	23014	23838	16879	25585	21071	25484	
16439	17198	23014	23838	17057	25585	21324	25484	
16439	17198	23014	23838	17397	25585	21700	25484	
16439	17198	23014	23838	17633	25585	22230	25484	
16439	17198	23014	23838	17720	25585	22636	25484	
16439	17198	23014	23838	17875	25585	23209	25484	
16439	17198	23014	23838	18215	25585	23522	25484	
16439	17198	23014	23838	18767	25585	23929	25484	
16439	17198	23014	23838	19113	25585	24312	25484	
16439	17198	23014	23838	19455	25585	24708	25484	
16439	17198	23014	23838	19779	25585	25015	25484	
16439	17198	23014	23838	20032	25585	25247	25484	
16439	17198	23014	23838	20651	25585	25247	25484	
16439	17198	23014	23838	20869	25585	14126	25484	
16439	17198	23014	23838	20869	25585	14616	25484	
16439	17198	23014	23838	20869	25585	14932	25484	
16439	17198	23014	23838	20870	25585	15230	25484	
16010	17198	23014	23838	20933	25585	15867	25484	
16010	17198	23014	23838	20941	25585	16628	25484	
16010	17198	23014	23838	20970	25585	17549	25484	
15958	17198	23014	23838	20998	25585	17993	25484	
15958	17198	23014	23838	21079	25585	18285	25484	
15958	17198	23014	23838	21207	25585	18880	25484	
15958	17198	23014	23838	21349	25585	19683	25484	
15958	17198	23014	23838	21419	25585	20322	25484	
15958	17198	23014	23838	21553	25585	21054	25484	
15836	17198	23014	23838	21767	25585	21622	25484	
15836	17198	23014	23838	21823	25585	22070	25484	
16311	17198	23014	23838	21905	25585	22659	25484	
16311	17198	23014	23838	22057	25585	23099	25484	
16311	17198	23014	23838	22193	25585	23629	25484	
16311	17198	23014	23838	22225	25585	24202	25484	
16311	17198	23014	23838	22406	25585	24615	25484	
16311	17198	23014	23838	22713	25585	24920	25484	
16311	17198	23014	23838	22911	25585	25232	25484	
16311	17198	23014	23838	23214	25585	25489	25489	
16311	17198	23014	23838	23391	25585	25489	25489	
16311	17198	23014	23838	23474	25585	14705	25489	
16311	17198	23014	23838	80	25585	15312	25489	
16311	17198	23014	23838	172	25585	16019	25489	
16311	17198	23014	23838	269	25585	16248	25489	
16311	17198	23014	23838	306	25585	16810	25489	
16311	17198	23014	23838	483	25585	17411	25489	
16311	17198	23014	23838	686	25585	18001	25489	
16311	17198	23014	23838	744	25585	18648	25489	
16311	17198	23014	23838	801	25585	19338	25489	
16311	17198	23014	23838	946	25585	19849	25489	
16981	17198	23014	23838	1081	25585	20446	25489	
16981	17198	23014	23838	1382	25585	20998	25489	
16981	17198	23014	23838	1672	25585	21876	25489	
16981	17198	23014	23838	1928	25585	22134	25489	
16981	17198	23014	23838	2344	25585	22656	25489	
17137	17198	23014	23838	2418	25585	22999	25489	
17137	17198	23014	23838	2649	25585	23514	25489	
17137	17198	23014	23838	2813	25585	23942	25489	
17137	17198	23014	23838	3012	25585	24350	25489	
17137	17198	23014	23838	3496	25585	24669	25489	
17137	17198	23014	23838	3881	25585	24998	25489	
17137	17198	23014	23838	4221	25585	25310	25489	
17137	17198	23014	23838	4516	25585	25489	25489	
17137	17198	23014	23838	4815	25585	25489	25489	
17137	17198	23014	23838	5217	25585	12289	25489	
17137	17198	23014	23838	5556	25585	12654	25489	
17137	17198	23014	23838	5785	25585	12987	25489	
17137	17198	23014	23838	6206	25585	13622	25489	
17137	17198	23014	23838	6333	25585	13886	25489	
17137	17198	23014	23838	6915	25585	14628	25489	
17137	17198	23014	23838	7238	25585	15623	25489	
17137	17198	23014	23838	7426	25585	16719	25489	
17137	17198	23014	23838	7792	25585	17147	25489	
17137	17198	23014	23838	8222	25585	17784	25489	
17137	17198	23014	23838	8757	25585	18562	25489	
17925	17925	23014	23838	9100	25585	19207	25489	
17925	17925	23014	23838	9467	25585	19674	25489	
17925	17925	23014	23838	10318	25585	20179	25489	
17925	17925	23014	23838	10963	25585	20714	25489	
17925	17925	23014	23838	11240	25585	21135	25489	
17925	17925	23014	23838	11977	25585	21575	25489	
17925	17925	23014	23838	12643	25585	22117	25489	
17925	17925	23014	23838	13381	25585	22449	25489	
17925	17925	23014	23838	13919	25585	22654	25489	
17925	17925	23014	23838	14678	25585	22997	25489	
17925	17925	23014	23838	15149	25585	23344	25489	
17925	17925	23014	23838	15342	25585	23764	25489	
17925	17925	23014	23838	15439	25585	24132	25489	
17925	17925	23014	23838	15530	25585	24563	25489	
17925	17925	23014	23838	15615	25585	24907	25489	
17925	17925	23014	23838	15866	25585	25081	25489	
17925	17925	23014	23838	16083	25585	25081	25489	
17925	17925	23014	23838	16265	25585	16987	25489	
17925	17925	23014	23838	16386	25585	17783	25489	
17925	17925	23014	23838	16546	25585	18900	25489	
17738	17925	23014	23838	16768	25585	19182	25489	
17738	17925	23014	23838	16990	25585	19730	25489	
17738	17925	23014	23838	17063	25585	20232	25489	
17738	17925	23014	23838	17193	25585	20903	25489	
17738	17925	23014	23838	17443	25585	21393	25489	
17738	17925	23014	23838	17989	25585	21757	25489	
17738	17925	23014	23838	18196	25585	21979	25489	
17738	17925	23014	23838	18438	25585	22309	25489	
17738	17925	23014	23838	18721	25585	22656	25489	
17738	17925	23014	23838	19027	25585	22955	25489	
17738	17925	23014	23838	19442	25585	23459	25489	
17738	17925	23014	23838	19895	25585	23758	25489	
17738	17925	23014	23838	20184	25585	24071	25489	
17738	17925	23014	23838	20646	25585	24427	25489	
17738	17925	23014	23838	20668	25585	24750	25489	
17738	17925	23014	23838	20766	25585	25057	25489	
17738	17925	23014	23838	20828	25585	25216	25489	
17738	17925	23014	23838	20891	25585	25216	25489	
17738	17925	23014	23838	21054	25585	14941	25489	
17738	17925	23014	23838	21141	25585	15394	25489	
17738	17925	23014	23838	21278	25585	15799	25489	
17738	17925	23014	23838	21403	25585	16644	25489	
17738	17925	23014	23838	21750	25585	17356	25489	
17738	17925	23014	23838	21858	25585	17711	25489	
17738	17925	23014	23838	21986	25585	18633	25489	
17738	17925	23014	23838	22184	25585	19374	25489	
17738	17925	23014	23838	22304	25585	19757	25489	
17738	17925	23014	23838	22516	25585	20224	25489	
17738	17925	23014	23838	22718	25585	20662	25489	
17738	17925	23014	23838	22874	25585	21139	25489	
17738	17925	23014	23838	23026	25585	21555	25489	
17738	17925	23014	23838	23243	25585	21828	25489	
17738	17925	23014	23838	23399	25585	22384	25489	
17738	17925	23014	23838	23656	25585	22824	25489	
17738	17925	23014	23838	24077	25585	23200	25489	
17738	17925	23014	23838	24537	25585	23720	25489	
17738	17925	23014	23838	24778	25585	24139	25489	
17738	17925	23014	23838	24870	25585	24459	25489	
17738	17925	23014	23838	24870	25585	24711	25489	
17498	17925	23014	23838	24870	25585	24885	25489	
17498	17925	23014	23838	24873	25585	25064	25489	
17498	17925	23014	23838	80	25585	25064	25489	
17498	17925	23014	23838	177	25585	16593	25489	
17498	17925	23014	23838	234	25585	16958	25489	
17498	17925	23014	23838	283	25585	17696	25489	
17390	17925	23014	23838	440	25585	18537	25489	
17390	17925	23014	23838	474	25585	19162	25489	
17390	17925	23014	23838	649	25585	19679	25489	
17390	17925	23014	23838	741	25585	20337	25489	
17477	17925	23014	23838	894	25585	21042	25489	
17477	17925	23014	23838	1066	25585	21509	25489	
17477	17925	23014	23838	1327	25585	22208	25489	
17477	17925	23014	23838	1459	25585	22932	25489	
17477	17925	23014	23838	1608	25585	23252	25489	
17477	17925	23014	23838	1995	25585	23722	25489	
17477	17925	23014	23838	2074	25585	24236	25489	
17477	17925	23014	23838	2397	25585	24665	25489	
17477	17925	23014	23838	2668	25585	24938	25489	
17477	17925	23014	23838	2701	25585	24938	25489	
17477	17925	23014	23838	2832	25585	14232	25489	
17477	17925	23014	23838	3110	25585	14832	25489	
17477	17925	23014	23838	3363	25585	15490	25489	
17477	17925	23014	23838	3737	25585	16055	25489	
17477	17925	23014	23838	4050	25585	16736	25489	
17477	17925	23014	23838	4285	25585	16954	25489	
17477	17925	23014	23838	4427	25585	17335	25489	
17477	17925	23014	23838	4860	25585	17973	25489	
17477	17925	23014	23838	5323	25585	18513	25489	
17477	17925	23014	23838	5703	25585	19007	25489	
17477	17925	23014	23838	5800	25585	19702	25489	
17477	17925	23014	23838	6160	25585	20116	25489	
17477	17925	23014	23838	6618	25585	20727	25489	
17477	17925	23014	23838	7329	25585	21446	25489	
17477	17925	23014	23838	7753	25585	21719	25489	
17477	17925	23014	23838	8401	25585	22143	25489	
17477	17925	23014	23838	8836	25585	22479	25489	
17477	17925	23014	23838	9535	25585	22744	25489	
17477	17925	23014	23838	9891	25585	23171	25489	
17477	17925	23014	23838	10216	25585	23555	25489	
17477	17925	23014	23838	10582	25585	23942	25489	
17014	17925	23014	23838	11231	25585	24269	25489	
17014	17925	23014	23838	11786	25585	24576	25489	
17014	17925	23014	23838	12501	25585	24750	25489	
17014	17925	23014	23838	12985	25585	24750	25489	
17014	17925	23014	23838	13548	25585	14251	25489	
17014	17925	23014	23838	14101	25585	15123	25489	
17014	17925	23014	23838	14623	25585	15504	25489	
17014	17925	23014	23838	15027	25585	15887	25489	
17014	17925	23014	23838	15116	25585	16319	25489	
17560	17925	23014	23838	15262	25585	16614	25489	
17560	17925	23014	23838	15370	25585	17569	25489	
17560	17925	23014	23838	15535	25585	18138	25489	
17760	17925	23014	23838	15689	25585	18599	25489	
17760	17925	23014	23838	15817	25585	19211	25489	
17760	17925	23014	23838	15967	25585	19925	25489	
17760	17925	23014	23838	16291	25585	20567	25489	
17760	17925	23014	23838	16639	25585	21144	25489	
17760	17925	23014	23838	16877	25585	21558	25489	
17760	17925	23014	23838	17141	25585	22063	25489	
17760	17925	23014	23838	17317	25585	22441	25489	
17760	17925	23014	23838	17506	25585	22762	25489	
